INTERVALSTARTTIME_GMT,INTERVALENDTIME_GMT,LOAD_TYPE,OPR_DT,OPR_HR,OPR_INTERVAL,MARKET_RUN_ID,TAC_AREA_NAME,LABEL,XML_DATA_ITEM,POS,MW,EXECUTION_TYPE,GROUP
2025-01-27T17:00:00-00:00,2025-01-27T18:00:00-00:00,2,2025-01-27,10,0,2DA,WALC,Demand Forecast 2-Day Ahead,SYS_FCST_2DA_MW,1.8,613.86,2DA,32
2025-01-27T14:00:00-00:00,2025-01-27T15:00:00-00:00,2,2025-01-27,7,0,2DA,WALC,Demand Forecast 2-Day Ahead,SYS_FCST_2DA_MW,1.8,741.96,2DA,32
2025-01-27T22:00:00-00:00,2025-01-27T23:00:00-00:00,2,2025-01-27,15,0,2DA,WALC,Demand Forecast 2-Day Ahead,SYS_FCST_2DA_MW,1.8,559.83,2DA,32
2025-01-27T08:00:00-00:00,2025-01-27T09:00:00-00:00,2,2025-01-27,1,0,2DA,WALC,Demand Forecast 2-Day Ahead,SYS_FCST_2DA_MW,1.8,565.34,2DA,32
2025-01-27T10:00:00-00:00,2025-01-27T11:00:00-00:00,2,2025-01-27,3,0,2DA,WALC,Demand Forecast 2-Day Ahead,SYS_FCST_2DA_MW,1.8,576.05,2DA,32
2025-01-27T18:00:00-00:00,2025-01-27T19:00:00-00:00,2,2025-01-27,11,0,2DA,WALC,Demand Forecast 2-Day Ahead,SYS_FCST_2DA_MW,1.8,589.41,2DA,32
2025-01-27T19:00:00-00:00,2025-01-27T20:00:00-00:00,2,2025-01-27,12,0,2DA,WALC,Demand Forecast 2-Day Ahead,SYS_FCST_2DA_MW,1.8,570.34,2DA,32
2025-01-28T02:00:00-00:00,2025-01-28T03:00:00-00:00,2,2025-01-27,19,0,2DA,WALC,Demand Forecast 2-Day Ahead,SYS_FCST_2DA_MW,1.8,692.69,2DA,32
2025-01-27T23:00:00-00:00,2025-01-28T00:00:00-00:00,2,2025-01-27,16,0,2DA,WALC,Demand Forecast 2-Day Ahead,SYS_FCST_2DA_MW,1.8,594.15,2DA,32
2025-01-28T01:00:00-00:00,2025-01-28T02:00:00-00:00,2,2025-01-27,18,0,2DA,WALC,Demand Forecast 2-Day Ahead,SYS_FCST_2DA_MW,1.8,699.45,2DA,32
2025-01-28T07:00:00-00:00,2025-01-28T08:00:00-00:00,2,2025-01-27,24,0,2DA,WALC,Demand Forecast 2-Day Ahead,SYS_FCST_2DA_MW,1.8,594.96,2DA,32
2025-01-27T11:00:00-00:00,2025-01-27T12:00:00-00:00,2,2025-01-27,4,0,2DA,WALC,Demand Forecast 2-Day Ahead,SYS_FCST_2DA_MW,1.8,601.69,2DA,32
2025-01-27T13:00:00-00:00,2025-01-27T14:00:00-00:00,2,2025-01-27,6,0,2DA,WALC,Demand Forecast 2-Day Ahead,SYS_FCST_2DA_MW,1.8,705.01,2DA,32
2025-01-28T00:00:00-00:00,2025-01-28T01:00:00-00:00,2,2025-01-27,17,0,2DA,WALC,Demand Forecast 2-Day Ahead,SYS_FCST_2DA_MW,1.8,660.91,2DA,32
2025-01-28T03:00:00-00:00,2025-01-28T04:00:00-00:00,2,2025-01-27,20,0,2DA,WALC,Demand Forecast 2-Day Ahead,SYS_FCST_2DA_MW,1.8,683.77,2DA,32
2025-01-28T04:00:00-00:00,2025-01-28T05:00:00-00:00,2,2025-01-27,21,0,2DA,WALC,Demand Forecast 2-Day Ahead,SYS_FCST_2DA_MW,1.8,661.1,2DA,32
2025-01-28T05:00:00-00:00,2025-01-28T06:00:00-00:00,2,2025-01-27,22,0,2DA,WALC,Demand Forecast 2-Day Ahead,SYS_FCST_2DA_MW,1.8,634.78,2DA,32
2025-01-27T12:00:00-00:00,2025-01-27T13:00:00-00:00,2,2025-01-27,5,0,2DA,WALC,Demand Forecast 2-Day Ahead,SYS_FCST_2DA_MW,1.8,645.9,2DA,32
2025-01-27T15:00:00-00:00,2025-01-27T16:00:00-00:00,2,2025-01-27,8,0,2DA,WALC,Demand Forecast 2-Day Ahead,SYS_FCST_2DA_MW,1.8,713.54,2DA,32
2025-01-27T16:00:00-00:00,2025-01-27T17:00:00-00:00,2,2025-01-27,9,0,2DA,WALCAEPCO,Demand Forecast 2-Day Ahead,SYS_FCST_2DA_MW,1.8,455.34,2DA,33
2025-01-27T20:00:00-00:00,2025-01-27T21:00:00-00:00,2,2025-01-27,13,0,2DA,WALCAEPCO,Demand Forecast 2-Day Ahead,SYS_FCST_2DA_MW,1.8,384.61,2DA,33
2025-01-27T23:00:00-00:00,2025-01-28T00:00:00-00:00,2,2025-01-27,16,0,2DA,WALCAEPCO,Demand Forecast 2-Day Ahead,SYS_FCST_2DA_MW,1.8,429.23,2DA,33
2025-01-28T05:00:00-00:00,2025-01-28T06:00:00-00:00,2,2025-01-27,22,0,2DA,WALCAEPCO,Demand Forecast 2-Day Ahead,SYS_FCST_2DA_MW,1.8,455.6,2DA,33
2025-01-27T14:00:00-00:00,2025-01-27T15:00:00-00:00,2,2025-01-27,7,0,2DA,WALCAEPCO,Demand Forecast 2-Day Ahead,SYS_FCST_2DA_MW,1.8,539.21,2DA,33
2025-01-27T17:00:00-00:00,2025-01-27T18:00:00-00:00,2,2025-01-27,10,0,2DA,WALCAEPCO,Demand Forecast 2-Day Ahead,SYS_FCST_2DA_MW,1.8,423.72,2DA,33
2025-01-27T18:00:00-00:00,2025-01-27T19:00:00-00:00,2,2025-01-27,11,0,2DA,WALCAEPCO,Demand Forecast 2-Day Ahead,SYS_FCST_2DA_MW,1.8,405.99,2DA,33
2025-01-27T21:00:00-00:00,2025-01-27T22:00:00-00:00,2,2025-01-27,14,0,2DA,WALCAEPCO,Demand Forecast 2-Day Ahead,SYS_FCST_2DA_MW,1.8,385.44,2DA,33
2025-01-27T22:00:00-00:00,2025-01-27T23:00:00-00:00,2,2025-01-27,15,0,2DA,WALCAEPCO,Demand Forecast 2-Day Ahead,SYS_FCST_2DA_MW,1.8,393.45,2DA,33
2025-01-28T00:00:00-00:00,2025-01-28T01:00:00-00:00,2,2025-01-27,17,0,2DA,WALCAEPCO,Demand Forecast 2-Day Ahead,SYS_FCST_2DA_MW,1.8,486.04,2DA,33
2025-01-28T07:00:00-00:00,2025-01-28T08:00:00-00:00,2,2025-01-27,24,0,2DA,WALCAEPCO,Demand Forecast 2-Day Ahead,SYS_FCST_2DA_MW,1.8,428.16,2DA,33
2025-01-27T10:00:00-00:00,2025-01-27T11:00:00-00:00,2,2025-01-27,3,0,2DA,WALCAEPCO,Demand Forecast 2-Day Ahead,SYS_FCST_2DA_MW,1.8,416.14,2DA,33
2025-01-27T11:00:00-00:00,2025-01-27T12:00:00-00:00,2,2025-01-27,4,0,2DA,WALCAEPCO,Demand Forecast 2-Day Ahead,SYS_FCST_2DA_MW,1.8,433.36,2DA,33
2025-01-27T12:00:00-00:00,2025-01-27T13:00:00-00:00,2,2025-01-27,5,0,2DA,WALCAEPCO,Demand Forecast 2-Day Ahead,SYS_FCST_2DA_MW,1.8,466.94,2DA,33
2025-01-27T19:00:00-00:00,2025-01-27T20:00:00-00:00,2,2025-01-27,12,0,2DA,WALCAEPCO,Demand Forecast 2-Day Ahead,SYS_FCST_2DA_MW,1.8,392.78,2DA,33
2025-01-28T01:00:00-00:00,2025-01-28T02:00:00-00:00,2,2025-01-27,18,0,2DA,WALCAEPCO,Demand Forecast 2-Day Ahead,SYS_FCST_2DA_MW,1.8,512.03,2DA,33
2025-01-28T03:00:00-00:00,2025-01-28T04:00:00-00:00,2,2025-01-27,20,0,2DA,WALCAEPCO,Demand Forecast 2-Day Ahead,SYS_FCST_2DA_MW,1.8,494.24,2DA,33
2025-01-27T09:00:00-00:00,2025-01-27T10:00:00-00:00,2,2025-01-27,2,0,2DA,WALCAEPCO,Demand Forecast 2-Day Ahead,SYS_FCST_2DA_MW,1.8,408.92,2DA,33
2025-01-27T13:00:00-00:00,2025-01-27T14:00:00-00:00,2,2025-01-27,6,0,2DA,WALCAEPCO,Demand Forecast 2-Day Ahead,SYS_FCST_2DA_MW,1.8,512.69,2DA,33
2025-01-27T08:00:00-00:00,2025-01-27T09:00:00-00:00,2,2025-01-27,1,0,2DA,WALCAEPCO,Demand Forecast 2-Day Ahead,SYS_FCST_2DA_MW,1.8,408.94,2DA,33
2025-01-28T02:00:00-00:00,2025-01-28T03:00:00-00:00,2,2025-01-27,19,0,2DA,WALCAEPCO,Demand Forecast 2-Day Ahead,SYS_FCST_2DA_MW,1.8,504.22,2DA,33
2025-01-28T04:00:00-00:00,2025-01-28T05:00:00-00:00,2,2025-01-27,21,0,2DA,WALCAEPCO,Demand Forecast 2-Day Ahead,SYS_FCST_2DA_MW,1.8,475.97,2DA,33
2025-01-28T06:00:00-00:00,2025-01-28T07:00:00-00:00,2,2025-01-27,23,0,2DA,WALCAEPCO,Demand Forecast 2-Day Ahead,SYS_FCST_2DA_MW,1.8,439.62,2DA,33
2025-01-27T15:00:00-00:00,2025-01-27T16:00:00-00:00,2,2025-01-27,8,0,2DA,WALCAEPCO,Demand Forecast 2-Day Ahead,SYS_FCST_2DA_MW,1.8,503.86,2DA,33
2025-01-27T16:00:00-00:00,2025-01-27T17:00:00-00:00,2,2025-01-27,9,0,2DA,WALCDSW,Demand Forecast 2-Day Ahead,SYS_FCST_2DA_MW,1.8,203.17,2DA,34
2025-01-27T11:00:00-00:00,2025-01-27T12:00:00-00:00,2,2025-01-27,4,0,2DA,WALCDSW,Demand Forecast 2-Day Ahead,SYS_FCST_2DA_MW,1.8,168.33,2DA,34
2025-01-27T20:00:00-00:00,2025-01-27T21:00:00-00:00,2,2025-01-27,13,0,2DA,WALCDSW,Demand Forecast 2-Day Ahead,SYS_FCST_2DA_MW,1.8,172.6,2DA,34
2025-01-27T22:00:00-00:00,2025-01-27T23:00:00-00:00,2,2025-01-27,15,0,2DA,WALCDSW,Demand Forecast 2-Day Ahead,SYS_FCST_2DA_MW,1.8,166.38,2DA,34
2025-01-28T03:00:00-00:00,2025-01-28T04:00:00-00:00,2,2025-01-27,20,0,2DA,WALCDSW,Demand Forecast 2-Day Ahead,SYS_FCST_2DA_MW,1.8,189.54,2DA,34
2025-01-27T15:00:00-00:00,2025-01-27T16:00:00-00:00,2,2025-01-27,8,0,2DA,WALCDSW,Demand Forecast 2-Day Ahead,SYS_FCST_2DA_MW,1.8,209.68,2DA,34
2025-01-27T17:00:00-00:00,2025-01-27T18:00:00-00:00,2,2025-01-27,10,0,2DA,WALCDSW,Demand Forecast 2-Day Ahead,SYS_FCST_2DA_MW,1.8,190.14,2DA,34
2025-01-28T02:00:00-00:00,2025-01-28T03:00:00-00:00,2,2025-01-27,19,0,2DA,WALCDSW,Demand Forecast 2-Day Ahead,SYS_FCST_2DA_MW,1.8,188.47,2DA,34
2025-01-28T04:00:00-00:00,2025-01-28T05:00:00-00:00,2,2025-01-27,21,0,2DA,WALCDSW,Demand Forecast 2-Day Ahead,SYS_FCST_2DA_MW,1.8,185.13,2DA,34
2025-01-27T08:00:00-00:00,2025-01-27T09:00:00-00:00,2,2025-01-27,1,0,2DA,WALCDSW,Demand Forecast 2-Day Ahead,SYS_FCST_2DA_MW,1.8,156.4,2DA,34
2025-01-27T09:00:00-00:00,2025-01-27T10:00:00-00:00,2,2025-01-27,2,0,2DA,WALCDSW,Demand Forecast 2-Day Ahead,SYS_FCST_2DA_MW,1.8,155.69,2DA,34
2025-01-27T18:00:00-00:00,2025-01-27T19:00:00-00:00,2,2025-01-27,11,0,2DA,WALCDSW,Demand Forecast 2-Day Ahead,SYS_FCST_2DA_MW,1.8,183.42,2DA,34
2025-01-28T05:00:00-00:00,2025-01-28T06:00:00-00:00,2,2025-01-27,22,0,2DA,WALCDSW,Demand Forecast 2-Day Ahead,SYS_FCST_2DA_MW,1.8,179.17,2DA,34
2025-01-28T07:00:00-00:00,2025-01-28T08:00:00-00:00,2,2025-01-27,24,0,2DA,WALCDSW,Demand Forecast 2-Day Ahead,SYS_FCST_2DA_MW,1.8,166.8,2DA,34
2025-01-27T10:00:00-00:00,2025-01-27T11:00:00-00:00,2,2025-01-27,3,0,2DA,WALCDSW,Demand Forecast 2-Day Ahead,SYS_FCST_2DA_MW,1.8,159.92,2DA,34
2025-01-27T12:00:00-00:00,2025-01-27T13:00:00-00:00,2,2025-01-27,5,0,2DA,WALCDSW,Demand Forecast 2-Day Ahead,SYS_FCST_2DA_MW,1.8,178.96,2DA,34
2025-01-27T13:00:00-00:00,2025-01-27T14:00:00-00:00,2,2025-01-27,6,0,2DA,WALCDSW,Demand Forecast 2-Day Ahead,SYS_FCST_2DA_MW,1.8,192.32,2DA,34
2025-01-27T19:00:00-00:00,2025-01-27T20:00:00-00:00,2,2025-01-27,12,0,2DA,WALCDSW,Demand Forecast 2-Day Ahead,SYS_FCST_2DA_MW,1.8,177.56,2DA,34
2025-01-27T21:00:00-00:00,2025-01-27T22:00:00-00:00,2,2025-01-27,14,0,2DA,WALCDSW,Demand Forecast 2-Day Ahead,SYS_FCST_2DA_MW,1.8,170.3,2DA,34
2025-01-28T00:00:00-00:00,2025-01-28T01:00:00-00:00,2,2025-01-27,17,0,2DA,WALCDSW,Demand Forecast 2-Day Ahead,SYS_FCST_2DA_MW,1.8,174.87,2DA,34
2025-01-27T23:00:00-00:00,2025-01-28T00:00:00-00:00,2,2025-01-27,16,0,2DA,WALCDSW,Demand Forecast 2-Day Ahead,SYS_FCST_2DA_MW,1.8,164.92,2DA,34
2025-01-28T01:00:00-00:00,2025-01-28T02:00:00-00:00,2,2025-01-27,18,0,2DA,WALCDSW,Demand Forecast 2-Day Ahead,SYS_FCST_2DA_MW,1.8,187.43,2DA,34
2025-01-28T06:00:00-00:00,2025-01-28T07:00:00-00:00,2,2025-01-27,23,0,2DA,WALCDSW,Demand Forecast 2-Day Ahead,SYS_FCST_2DA_MW,1.8,171.24,2DA,34
2025-01-27T14:00:00-00:00,2025-01-27T15:00:00-00:00,2,2025-01-27,7,0,2DA,WALCDSW,Demand Forecast 2-Day Ahead,SYS_FCST_2DA_MW,1.8,202.75,2DA,34
2025-01-27T11:00:00-00:00,2025-01-27T12:00:00-00:00,0,2025-01-27,4,0,7DA,AVA,Demand Forecast 7-Day Ahead,SYS_FCST_7DA_MW,0.8,1377.84,7DA,35
2025-01-28T04:00:00-00:00,2025-01-28T05:00:00-00:00,0,2025-01-27,21,0,7DA,AVA,Demand Forecast 7-Day Ahead,SYS_FCST_7DA_MW,0.8,1641.63,7DA,35
2025-01-27T15:00:00-00:00,2025-01-27T16:00:00-00:00,0,2025-01-27,8,0,7DA,AVA,Demand Forecast 7-Day Ahead,SYS_FCST_7DA_MW,0.8,1790.76,7DA,35
2025-01-28T05:00:00-00:00,2025-01-28T06:00:00-00:00,0,2025-01-27,22,0,7DA,AVA,Demand Forecast 7-Day Ahead,SYS_FCST_7DA_MW,0.8,1555.52,7DA,35
2025-01-27T21:00:00-00:00,2025-01-27T22:00:00-00:00,0,2025-01-27,14,0,7DA,AVA,Demand Forecast 7-Day Ahead,SYS_FCST_7DA_MW,0.8,1626.46,7DA,35
2025-01-27T09:00:00-00:00,2025-01-27T10:00:00-00:00,0,2025-01-27,2,0,7DA,AVA,Demand Forecast 7-Day Ahead,SYS_FCST_7DA_MW,0.8,1349.83,7DA,35
2025-01-27T08:00:00-00:00,2025-01-27T09:00:00-00:00,0,2025-01-27,1,0,7DA,AVA,Demand Forecast 7-Day Ahead,SYS_FCST_7DA_MW,0.8,1357.49,7DA,35
2025-01-27T23:00:00-00:00,2025-01-28T00:00:00-00:00,0,2025-01-27,16,0,7DA,AVA,Demand Forecast 7-Day Ahead,SYS_FCST_7DA_MW,0.8,1607.06,7DA,35
2025-01-28T00:00:00-00:00,2025-01-28T01:00:00-00:00,0,2025-01-27,17,0,7DA,AVA,Demand Forecast 7-Day Ahead,SYS_FCST_7DA_MW,0.8,1674.38,7DA,35
2025-01-27T19:00:00-00:00,2025-01-27T20:00:00-00:00,0,2025-01-27,12,0,7DA,AVA,Demand Forecast 7-Day Ahead,SYS_FCST_7DA_MW,0.8,1687.38,7DA,35
2025-01-27T17:00:00-00:00,2025-01-27T18:00:00-00:00,0,2025-01-27,10,0,7DA,AVA,Demand Forecast 7-Day Ahead,SYS_FCST_7DA_MW,0.8,1755.9,7DA,35
2025-01-27T14:00:00-00:00,2025-01-27T15:00:00-00:00,0,2025-01-27,7,0,7DA,AVA,Demand Forecast 7-Day Ahead,SYS_FCST_7DA_MW,0.8,1705.09,7DA,35
2025-01-27T13:00:00-00:00,2025-01-27T14:00:00-00:00,0,2025-01-27,6,0,7DA,AVA,Demand Forecast 7-Day Ahead,SYS_FCST_7DA_MW,0.8,1556.03,7DA,35
2025-01-27T12:00:00-00:00,2025-01-27T13:00:00-00:00,0,2025-01-27,5,0,7DA,AVA,Demand Forecast 7-Day Ahead,SYS_FCST_7DA_MW,0.8,1435.03,7DA,35
2025-01-28T06:00:00-00:00,2025-01-28T07:00:00-00:00,0,2025-01-27,23,0,7DA,AVA,Demand Forecast 7-Day Ahead,SYS_FCST_7DA_MW,0.8,1457.84,7DA,35
2025-01-28T03:00:00-00:00,2025-01-28T04:00:00-00:00,0,2025-01-27,20,0,7DA,AVA,Demand Forecast 7-Day Ahead,SYS_FCST_7DA_MW,0.8,1695.18,7DA,35
2025-01-28T02:00:00-00:00,2025-01-28T03:00:00-00:00,0,2025-01-27,19,0,7DA,AVA,Demand Forecast 7-Day Ahead,SYS_FCST_7DA_MW,0.8,1731.11,7DA,35
2025-01-27T18:00:00-00:00,2025-01-27T19:00:00-00:00,0,2025-01-27,11,0,7DA,AVA,Demand Forecast 7-Day Ahead,SYS_FCST_7DA_MW,0.8,1719.39,7DA,35
2025-01-27T10:00:00-00:00,2025-01-27T11:00:00-00:00,0,2025-01-27,3,0,7DA,AVA,Demand Forecast 7-Day Ahead,SYS_FCST_7DA_MW,0.8,1355.49,7DA,35
2025-01-28T07:00:00-00:00,2025-01-28T08:00:00-00:00,0,2025-01-27,24,0,7DA,AVA,Demand Forecast 7-Day Ahead,SYS_FCST_7DA_MW,0.8,1387.43,7DA,35
2025-01-28T01:00:00-00:00,2025-01-28T02:00:00-00:00,0,2025-01-27,18,0,7DA,AVA,Demand Forecast 7-Day Ahead,SYS_FCST_7DA_MW,0.8,1746.31,7DA,35
2025-01-27T22:00:00-00:00,2025-01-27T23:00:00-00:00,0,2025-01-27,15,0,7DA,AVA,Demand Forecast 7-Day Ahead,SYS_FCST_7DA_MW,0.8,1603.94,7DA,35
2025-01-27T20:00:00-00:00,2025-01-27T21:00:00-00:00,0,2025-01-27,13,0,7DA,AVA,Demand Forecast 7-Day Ahead,SYS_FCST_7DA_MW,0.8,1657.52,7DA,35
2025-01-27T16:00:00-00:00,2025-01-27T17:00:00-00:00,0,2025-01-27,9,0,7DA,AVA,Demand Forecast 7-Day Ahead,SYS_FCST_7DA_MW,0.8,1787.56,7DA,35
2025-01-28T03:00:00-00:00,2025-01-28T04:00:00-00:00,0,2025-01-27,20,0,7DA,AVRN,Demand Forecast 7-Day Ahead,SYS_FCST_7DA_MW,0.8,0,7DA,36
2025-01-27T22:00:00-00:00,2025-01-27T23:00:00-00:00,0,2025-01-27,15,0,7DA,AVRN,Demand Forecast 7-Day Ahead,SYS_FCST_7DA_MW,0.8,0,7DA,36
2025-01-27T21:00:00-00:00,2025-01-27T22:00:00-00:00,0,2025-01-27,14,0,7DA,AVRN,Demand Forecast 7-Day Ahead,SYS_FCST_7DA_MW,0.8,0,7DA,36
2025-01-27T20:00:00-00:00,2025-01-27T21:00:00-00:00,0,2025-01-27,13,0,7DA,AVRN,Demand Forecast 7-Day Ahead,SYS_FCST_7DA_MW,0.8,0,7DA,36
2025-01-27T18:00:00-00:00,2025-01-27T19:00:00-00:00,0,2025-01-27,11,0,7DA,AVRN,Demand Forecast 7-Day Ahead,SYS_FCST_7DA_MW,0.8,0,7DA,36
2025-01-27T19:00:00-00:00,2025-01-27T20:00:00-00:00,0,2025-01-27,12,0,7DA,AVRN,Demand Forecast 7-Day Ahead,SYS_FCST_7DA_MW,0.8,0,7DA,36
2025-01-27T11:00:00-00:00,2025-01-27T12:00:00-00:00,0,2025-01-27,4,0,7DA,AVRN,Demand Forecast 7-Day Ahead,SYS_FCST_7DA_MW,0.8,0,7DA,36
2025-01-27T14:00:00-00:00,2025-01-27T15:00:00-00:00,0,2025-01-27,7,0,7DA,AVRN,Demand Forecast 7-Day Ahead,SYS_FCST_7DA_MW,0.8,0,7DA,36
2025-01-27T09:00:00-00:00,2025-01-27T10:00:00-00:00,0,2025-01-27,2,0,7DA,AVRN,Demand Forecast 7-Day Ahead,SYS_FCST_7DA_MW,0.8,0,7DA,36
2025-01-27T08:00:00-00:00,2025-01-27T09:00:00-00:00,0,2025-01-27,1,0,7DA,AVRN,Demand Forecast 7-Day Ahead,SYS_FCST_7DA_MW,0.8,0,7DA,36
2025-01-27T12:00:00-00:00,2025-01-27T13:00:00-00:00,0,2025-01-27,5,0,7DA,AVRN,Demand Forecast 7-Day Ahead,SYS_FCST_7DA_MW,0.8,0,7DA,36
2025-01-28T06:00:00-00:00,2025-01-28T07:00:00-00:00,0,2025-01-27,23,0,7DA,AVRN,Demand Forecast 7-Day Ahead,SYS_FCST_7DA_MW,0.8,0,7DA,36
2025-01-28T05:00:00-00:00,2025-01-28T06:00:00-00:00,0,2025-01-27,22,0,7DA,AVRN,Demand Forecast 7-Day Ahead,SYS_FCST_7DA_MW,0.8,0,7DA,36
2025-01-28T02:00:00-00:00,2025-01-28T03:00:00-00:00,0,2025-01-27,19,0,7DA,AVRN,Demand Forecast 7-Day Ahead,SYS_FCST_7DA_MW,0.8,0,7DA,36
2025-01-28T01:00:00-00:00,2025-01-28T02:00:00-00:00,0,2025-01-27,18,0,7DA,AVRN,Demand Forecast 7-Day Ahead,SYS_FCST_7DA_MW,0.8,0,7DA,36
2025-01-28T07:00:00-00:00,2025-01-28T08:00:00-00:00,0,2025-01-27,24,0,7DA,AVRN,Demand Forecast 7-Day Ahead,SYS_FCST_7DA_MW,0.8,0,7DA,36
2025-01-27T16:00:00-00:00,2025-01-27T17:00:00-00:00,0,2025-01-27,9,0,7DA,AVRN,Demand Forecast 7-Day Ahead,SYS_FCST_7DA_MW,0.8,0,7DA,36
2025-01-27T17:00:00-00:00,2025-01-27T18:00:00-00:00,0,2025-01-27,10,0,7DA,AVRN,Demand Forecast 7-Day Ahead,SYS_FCST_7DA_MW,0.8,0,7DA,36
2025-01-27T13:00:00-00:00,2025-01-27T14:00:00-00:00,0,2025-01-27,6,0,7DA,AVRN,Demand Forecast 7-Day Ahead,SYS_FCST_7DA_MW,0.8,0,7DA,36
2025-01-27T10:00:00-00:00,2025-01-27T11:00:00-00:00,0,2025-01-27,3,0,7DA,AVRN,Demand Forecast 7-Day Ahead,SYS_FCST_7DA_MW,0.8,0,7DA,36
2025-01-28T04:00:00-00:00,2025-01-28T05:00:00-00:00,0,2025-01-27,21,0,7DA,AVRN,Demand Forecast 7-Day Ahead,SYS_FCST_7DA_MW,0.8,0,7DA,36
2025-01-28T00:00:00-00:00,2025-01-28T01:00:00-00:00,0,2025-01-27,17,0,7DA,AVRN,Demand Forecast 7-Day Ahead,SYS_FCST_7DA_MW,0.8,0,7DA,36
2025-01-27T23:00:00-00:00,2025-01-28T00:00:00-00:00,0,2025-01-27,16,0,7DA,AVRN,Demand Forecast 7-Day Ahead,SYS_FCST_7DA_MW,0.8,0,7DA,36
2025-01-27T15:00:00-00:00,2025-01-27T16:00:00-00:00,0,2025-01-27,8,0,7DA,AVRN,Demand Forecast 7-Day Ahead,SYS_FCST_7DA_MW,0.8,0,7DA,36
2025-01-27T10:00:00-00:00,2025-01-27T11:00:00-00:00,0,2025-01-27,3,0,7DA,AZPS,Demand Forecast 7-Day Ahead,SYS_FCST_7DA_MW,0.8,3454.49,7DA,37
2025-01-27T12:00:00-00:00,2025-01-27T13:00:00-00:00,0,2025-01-27,5,0,7DA,AZPS,Demand Forecast 7-Day Ahead,SYS_FCST_7DA_MW,0.8,3880.07,7DA,37
2025-01-27T23:00:00-00:00,2025-01-28T00:00:00-00:00,0,2025-01-27,16,0,7DA,AZPS,Demand Forecast 7-Day Ahead,SYS_FCST_7DA_MW,0.8,3327.14,7DA,37
2025-01-28T00:00:00-00:00,2025-01-28T01:00:00-00:00,0,2025-01-27,17,0,7DA,AZPS,Demand Forecast 7-Day Ahead,SYS_FCST_7DA_MW,0.8,3686.22,7DA,37
2025-01-27T14:00:00-00:00,2025-01-27T15:00:00-00:00,0,2025-01-27,7,0,7DA,AZPS,Demand Forecast 7-Day Ahead,SYS_FCST_7DA_MW,0.8,4463.21,7DA,37
2025-01-27T17:00:00-00:00,2025-01-27T18:00:00-00:00,0,2025-01-27,10,0,7DA,AZPS,Demand Forecast 7-Day Ahead,SYS_FCST_7DA_MW,0.8,3510.94,7DA,37
2025-01-27T18:00:00-00:00,2025-01-27T19:00:00-00:00,0,2025-01-27,11,0,7DA,AZPS,Demand Forecast 7-Day Ahead,SYS_FCST_7DA_MW,0.8,3193.18,7DA,37
2025-01-27T20:00:00-00:00,2025-01-27T21:00:00-00:00,0,2025-01-27,13,0,7DA,AZPS,Demand Forecast 7-Day Ahead,SYS_FCST_7DA_MW,0.8,2900.21,7DA,37
2025-01-27T11:00:00-00:00,2025-01-27T12:00:00-00:00,0,2025-01-27,4,0,7DA,AZPS,Demand Forecast 7-Day Ahead,SYS_FCST_7DA_MW,0.8,3601.29,7DA,37
2025-01-28T07:00:00-00:00,2025-01-28T08:00:00-00:00,0,2025-01-27,24,0,7DA,AZPS,Demand Forecast 7-Day Ahead,SYS_FCST_7DA_MW,0.8,3570.36,7DA,37
2025-01-27T08:00:00-00:00,2025-01-27T09:00:00-00:00,0,2025-01-27,1,0,7DA,AZPS,Demand Forecast 7-Day Ahead,SYS_FCST_7DA_MW,0.8,3392.57,7DA,37
2025-01-28T03:00:00-00:00,2025-01-28T04:00:00-00:00,0,2025-01-27,20,0,7DA,AZPS,Demand Forecast 7-Day Ahead,SYS_FCST_7DA_MW,0.8,4163.68,7DA,37
2025-01-28T05:00:00-00:00,2025-01-28T06:00:00-00:00,0,2025-01-27,22,0,7DA,AZPS,Demand Forecast 7-Day Ahead,SYS_FCST_7DA_MW,0.8,3874.98,7DA,37
2025-01-27T09:00:00-00:00,2025-01-27T10:00:00-00:00,0,2025-01-27,2,0,7DA,AZPS,Demand Forecast 7-Day Ahead,SYS_FCST_7DA_MW,0.8,3406.22,7DA,37
2025-01-27T16:00:00-00:00,2025-01-27T17:00:00-00:00,0,2025-01-27,9,0,7DA,AZPS,Demand Forecast 7-Day Ahead,SYS_FCST_7DA_MW,0.8,3893.94,7DA,37
2025-01-27T19:00:00-00:00,2025-01-27T20:00:00-00:00,0,2025-01-27,12,0,7DA,AZPS,Demand Forecast 7-Day Ahead,SYS_FCST_7DA_MW,0.8,2994.57,7DA,37
2025-01-27T21:00:00-00:00,2025-01-27T22:00:00-00:00,0,2025-01-27,14,0,7DA,AZPS,Demand Forecast 7-Day Ahead,SYS_FCST_7DA_MW,0.8,2904.56,7DA,37
2025-01-28T02:00:00-00:00,2025-01-28T03:00:00-00:00,0,2025-01-27,19,0,7DA,AZPS,Demand Forecast 7-Day Ahead,SYS_FCST_7DA_MW,0.8,4069.09,7DA,37
2025-01-28T04:00:00-00:00,2025-01-28T05:00:00-00:00,0,2025-01-27,21,0,7DA,AZPS,Demand Forecast 7-Day Ahead,SYS_FCST_7DA_MW,0.8,4069.36,7DA,37
2025-01-27T15:00:00-00:00,2025-01-27T16:00:00-00:00,0,2025-01-27,8,0,7DA,AZPS,Demand Forecast 7-Day Ahead,SYS_FCST_7DA_MW,0.8,4287.04,7DA,37
